gene,type,gene_model_description,all_gene_symbols,log2foldchange,p_value,ubp5_target
AT3G56990,NA,NA,NA,NA,NA,NA
AT3G57060,NA,NA,NA,NA,NA,NA
AT3G08895,NA,NA,NA,NA,NA,NA
AT3G59050,NA,NA,NA,NA,NA,NA
AT3G59840,NA,NA,NA,NA,NA,NA
AT3G62130,NA,NA,NA,NA,NA,NA
AT3G62690,NA,NA,NA,NA,NA,NA
AT3G09875,NA,NA,NA,NA,NA,NA
AT4G00980,NA,NA,NA,NA,NA,NA
AT4G01290,NA,NA,NA,NA,NA,NA
AT4G01575,NA,NA,NA,NA,NA,NA
AT4G02030,NA,NA,NA,NA,NA,NA
AT4G02055,NA,NA,NA,NA,NA,NA
AT4G02550,NA,NA,NA,NA,NA,NA
AT4G02560,NA,NA,NA,NA,NA,NA
AT4G02720,NA,NA,NA,NA,NA,NA
AT4G02760,NA,NA,NA,NA,NA,NA
AT4G02890,NA,NA,NA,NA,NA,NA
AT4G03180,NA,NA,NA,NA,NA,NA
AT4G03250,NA,NA,NA,NA,NA,NA
AT4G04475,NA,NA,NA,NA,NA,NA
AT4G03550,NA,NA,NA,NA,NA,NA
AT4G08310,NA,NA,NA,NA,NA,NA
AT4G10810,NA,NA,NA,NA,NA,NA
AT4G11630,downregulated,"Ribosomal protein L19 family protein; FUNCTIONS IN: structural constituent of ribosome; INVOLVED IN: translation, ribosome biogenesis; LOCATED IN: ribosome, intracellular; CONTAINS InterPro DOMAIN/s: Ribosomal protein L19 (InterPro:IPR001857); BEST Arabidopsis thaliana protein match is: Ribosomal protein L19 family protein (TAIR:AT5G11750.1); Has 7944 Blast hits to 7944 proteins in 2668 species: Archae - 0; Bacteria - 5364; Metazoa - 112; Fungi - 56; Plants - 151; Viruses - 0; Other Eukaryotes - 2261 (source: NCBI BLink).",NA,-0.756670693659834,1.63250543449405e-5,TRUE
AT4G15230,upregulated,"pleiotropic drug resistance 2 (PDR2); FUNCTIONS IN: ATPase activity, coupled to transmembrane movement of substances; INVOLVED IN: transport, drug transmembrane transport; LOCATED IN: membrane; EXPRESSED IN: 18 plant structures; EXPRESSED DURING: 10 growth stages; CONTAINS InterPro DOMAIN/s: ATPase, AAA+ type, core (InterPro:IPR003593), ABC transporter-like (InterPro:IPR003439), Plant PDR ABC transporter associated (InterPro:IPR013581), ABC-2 type transporter (InterPro:IPR013525); BEST Arabidopsis thaliana protein match is: pleiotropic drug resistance 13 (TAIR:AT4G15215.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).",PLEIOTROPIC DRUG RESISTANCE 2 (PDR2);ATP-BINDING CASSETTE G30 (ABCG30); (ATPDR2),0.776087878544165,0.00135077716000288,FALSE
AT4G16470,NA,NA,NA,NA,NA,NA
AT4G17390,NA,NA,NA,NA,NA,NA
AT4G17615,NA,NA,NA,NA,NA,NA
AT4G18520,NA,NA,NA,NA,NA,NA
AT4G06880,NA,NA,NA,NA,NA,NA
AT4G20020,NA,NA,NA,NA,NA,NA
AT4G20290,NA,NA,NA,NA,NA,NA
AT4G20350,NA,NA,NA,NA,NA,NA
AT4G20460,NA,NA,NA,NA,NA,NA
AT4G20830,NA,NA,NA,NA,NA,NA
AT4G07070,NA,NA,NA,NA,NA,NA
AT4G22840,NA,NA,NA,NA,NA,NA
AT4G23930,NA,NA,NA,NA,NA,NA
AT4G24460,NA,NA,NA,NA,NA,NA
AT4G25260,NA,NA,NA,NA,NA,NA
AT4G03185,NA,NA,NA,NA,NA,NA
AT4G25880,NA,NA,NA,NA,NA,NA
AT4G26960,NA,NA,NA,NA,NA,NA
AT4G28430,NA,NA,NA,NA,NA,NA
AT4G28680,NA,NA,NA,NA,NA,NA
AT4G29380,NA,NA,NA,NA,NA,NA
AT4G30000,NA,NA,NA,NA,NA,NA
AT4G08335,NA,NA,NA,NA,NA,NA
AT4G31170,NA,NA,NA,NA,NA,NA
AT4G31200,NA,NA,NA,NA,NA,NA
AT4G31530,NA,NA,NA,NA,NA,NA
AT4G31570,NA,NA,NA,NA,NA,NA
AT4G32350,NA,NA,NA,NA,NA,NA
AT4G33400,NA,NA,NA,NA,NA,NA
AT4G33565,NA,NA,NA,NA,NA,NA
AT4G35519,NA,NA,NA,NA,NA,NA
AT4G35570,NA,NA,NA,NA,NA,NA
AT4G09375,NA,NA,NA,NA,NA,NA
AT4G37120,NA,NA,NA,NA,NA,NA
AT4G37430,NA,NA,NA,NA,NA,NA
AT4G38590,NA,NA,NA,NA,NA,NA
AT4G38932,NA,NA,NA,NA,NA,NA
AT4G39560,NA,NA,NA,NA,NA,NA
AT4G39680,NA,NA,NA,NA,NA,NA
AT4G09945,NA,NA,NA,NA,NA,NA
AT4G40030,NA,NA,NA,NA,NA,NA
AT5G03030,NA,NA,NA,NA,NA,NA
AT5G03280,NA,NA,NA,NA,NA,NA
AT5G03455,NA,NA,NA,NA,NA,NA
AT5G03720,upregulated,Member of Heat Stress Transcription Factor (Hsf) family. Expression is regulated by DREB2A and in turn HSFA3 regulates the expression of hsps Hsp18.1-CI and Hsp26.5-MII35S. Involved in  establishing thermotolerence.,HEAT SHOCK TRANSCRIPTION FACTOR A3 (HSFA3);ARABIDOPSIS THALIANA HEAT SHOCK TRANSCRIPTION FACTOR A3 (AT-HSFA3),1.3878436854507,4.78334472235787e-6,FALSE
AT5G04600,NA,NA,NA,NA,NA,NA
AT5G00975,NA,NA,NA,NA,NA,NA
AT5G00990,NA,NA,NA,NA,NA,NA
AT5G05700,NA,NA,NA,NA,NA,NA
AT5G05920,NA,NA,NA,NA,NA,NA
AT5G01155,NA,NA,NA,NA,NA,NA
AT5G01255,NA,NA,NA,NA,NA,NA
AT5G06430,NA,NA,NA,NA,NA,NA
AT5G06610,NA,NA,NA,NA,NA,NA
AT5G07120,NA,NA,NA,NA,NA,NA
AT5G07625,NA,NA,NA,NA,NA,NA
AT5G07730,NA,NA,NA,NA,NA,NA
AT5G01455,NA,NA,NA,NA,NA,NA
AT5G08040,NA,NA,NA,NA,NA,NA
AT5G08280,NA,NA,NA,NA,NA,NA
AT5G08550,NA,NA,NA,NA,NA,NA
AT5G09443,NA,NA,NA,NA,NA,NA
AT5G09830,NA,NA,NA,NA,NA,NA
AT5G10070,NA,NA,NA,NA,NA,NA
AT5G01675,NA,NA,NA,NA,NA,NA
AT5G01765,NA,NA,NA,NA,NA,NA
AT5G00360,NA,NA,NA,NA,NA,NA
AT5G01815,NA,NA,NA,NA,NA,NA
AT5G00365,NA,NA,NA,NA,NA,NA
AT5G11425,NA,NA,NA,NA,NA,NA
AT5G00375,NA,NA,NA,NA,NA,NA
AT5G02045,NA,NA,NA,NA,NA,NA
AT5G02115,NA,NA,NA,NA,NA,NA
AT5G15170,NA,NA,NA,NA,NA,NA
AT5G15760,NA,NA,NA,NA,NA,NA
AT5G02465,NA,NA,NA,NA,NA,NA
AT5G16050,downregulated,"Encodes GF14 upsilon chain, a 14-3-3 gene family member.",(GF14 UPSILON);GENERAL REGULATORY FACTOR 5 (GRF5),-0.465857802096896,0.00141212365057182,TRUE
AT5G02595,NA,NA,NA,NA,NA,NA
AT5G02645,NA,NA,NA,NA,NA,NA
AT5G18140,NA,NA,NA,NA,NA,NA
AT5G18240,NA,NA,NA,NA,NA,NA
AT5G18250,NA,NA,NA,NA,NA,NA
AT5G18950,NA,NA,NA,NA,NA,NA
AT5G20170,NA,NA,NA,NA,NA,NA
AT5G03195,NA,NA,NA,NA,NA,NA
AT5G21170,NA,NA,NA,NA,NA,NA
AT5G21930,NA,NA,NA,NA,NA,NA
AT5G22750,NA,NA,NA,NA,NA,NA
AT5G03585,NA,NA,NA,NA,NA,NA
AT5G23590,NA,NA,NA,NA,NA,NA
AT5G23610,NA,NA,NA,NA,NA,NA
AT5G03635,NA,NA,NA,NA,NA,NA
AT5G23700,NA,NA,NA,NA,NA,NA
AT5G03835,NA,NA,NA,NA,NA,NA
AT5G04065,NA,NA,NA,NA,NA,NA
AT5G25757,NA,NA,NA,NA,NA,NA
AT5G04345,NA,NA,NA,NA,NA,NA
AT5G27390,NA,NA,NA,NA,NA,NA
AT5G37710,NA,NA,NA,NA,NA,NA
AT5G00550,NA,NA,NA,NA,NA,NA
AT5G38880,NA,NA,NA,NA,NA,NA
AT5G40150,NA,NA,NA,NA,NA,NA
AT5G40945,NA,NA,NA,NA,NA,NA
AT5G06565,NA,NA,NA,NA,NA,NA
AT5G44370,NA,NA,NA,NA,NA,NA
AT5G45010,NA,NA,NA,NA,NA,NA
AT5G45469,NA,NA,NA,NA,NA,NA
AT5G07015,NA,NA,NA,NA,NA,NA
AT5G48030,NA,NA,NA,NA,NA,NA
AT5G07725,NA,NA,NA,NA,NA,NA
AT5G51910,NA,NA,NA,NA,NA,NA
AT5G07875,NA,NA,NA,NA,NA,NA
AT5G52950,NA,NA,NA,NA,NA,NA
AT5G52980,NA,NA,NA,NA,NA,NA
AT5G53850,NA,NA,NA,NA,NA,NA
AT5G08235,NA,NA,NA,NA,NA,NA
AT5G54910,NA,NA,NA,NA,NA,NA
AT5G55280,upregulated,"Encodes one of two FtsZ proteins, tubulin-like proteins, in Arabidopsis.  It is involved in chloroplast division.",HOMOLOG OF BACTERIAL CYTOKINESIS Z-RING PROTEIN FTSZ 1-1 (FTSZ1-1);ARABIDOPSIS THALIANA HOMOLOG OF BACTERIAL CYTOKINESIS Z-RING PROTEIN FTSZ 1-1 (ATFTSZ1-1);CHLOROPLAST FTSZ (CPFTSZ),0.44182988589191,0.003141728704347,TRUE
AT5G55570,NA,NA,NA,NA,NA,NA
AT5G55940,NA,NA,NA,NA,NA,NA
AT5G56930,NA,NA,NA,NA,NA,NA
AT5G56980,NA,NA,NA,NA,NA,NA
AT5G57015,NA,NA,NA,NA,NA,NA
AT1G28540,NA,NA,NA,NA,NA,NA
AT1G28760,NA,NA,NA,NA,NA,NA
AT1G29710,NA,NA,NA,NA,NA,NA
AT1G29850,NA,NA,NA,NA,NA,NA
AT1G29940,NA,NA,NA,NA,NA,NA
AT1G30475,NA,NA,NA,NA,NA,NA
AT1G30890,NA,NA,NA,NA,NA,NA
AT1G31243,NA,NA,NA,NA,NA,NA
AT1G31817,NA,NA,NA,NA,NA,NA
AT1G31820,NA,NA,NA,NA,NA,NA
AT1G31870,NA,NA,NA,NA,NA,NA
AT1G32460,NA,NA,NA,NA,NA,NA
AT1G32640,NA,NA,NA,NA,NA,NA
AT1G32750,NA,NA,NA,NA,NA,NA
AT1G32930,NA,NA,NA,NA,NA,NA
AT1G35516,NA,NA,NA,NA,NA,NA
AT1G36992,NA,NA,NA,NA,NA,NA
AT1G45165,NA,NA,NA,NA,NA,NA
AT1G48210,NA,NA,NA,NA,NA,NA
AT1G48560,NA,NA,NA,NA,NA,NA
AT1G50660,NA,NA,NA,NA,NA,NA
AT1G51070,NA,NA,NA,NA,NA,NA
AT1G51390,NA,NA,NA,NA,NA,NA
AT1G51402,NA,NA,NA,NA,NA,NA
AT1G53233,NA,NA,NA,NA,NA,NA
AT1G54115,NA,NA,NA,NA,NA,NA
AT1G54270,NA,NA,NA,NA,NA,NA
AT1G54710,NA,NA,NA,NA,NA,NA
AT1G54850,NA,NA,NA,NA,NA,NA
AT1G55150,NA,NA,NA,NA,NA,NA
AT1G55190,NA,NA,NA,NA,NA,NA
AT1G55890,NA,NA,NA,NA,NA,NA
AT1G61280,NA,NA,NA,NA,NA,NA
AT1G61380,NA,NA,NA,NA,NA,NA
AT1G64105,NA,NA,NA,NA,NA,NA
AT1G64455,NA,NA,NA,NA,NA,NA
AT1G64630,NA,NA,NA,NA,NA,NA
AT1G65130,NA,NA,NA,NA,NA,NA
AT1G65420,NA,NA,NA,NA,NA,NA
AT1G66510,NA,NA,NA,NA,NA,NA
AT1G67170,NA,NA,NA,NA,NA,NA
AT1G67430,NA,NA,NA,NA,NA,NA
AT1G67792,NA,NA,NA,NA,NA,NA
AT1G70360,NA,NA,NA,NA,NA,NA
AT1G71220,NA,NA,NA,NA,NA,NA
AT1G71430,NA,NA,NA,NA,NA,NA
AT1G71760,NA,NA,NA,NA,NA,NA
AT1G71860,NA,NA,NA,NA,NA,NA
AT1G72450,downregulated,"JAZ6 transcript levels rise in response to a jasmonate stimulus and a GFP:JAZ6 fusion protein localizes to the nucleus.  Application of jasmonate methyl ester to Arabidopsis roots reduces the levels of a JAZ6:GUS fusion protein, presumably by stimulating ubiquitin-proteasome-mediated degradation.",JASMONATE-ZIM-DOMAIN PROTEIN 6 (JAZ6);TIFY DOMAIN PROTEIN 11B (TIFY11B),-0.472768910863343,0.00357463631844823,FALSE
AT1G72600,NA,NA,NA,NA,NA,NA
AT1G72855,NA,NA,NA,NA,NA,NA
AT1G73020,NA,NA,NA,NA,NA,NA
AT1G73430,NA,NA,NA,NA,NA,NA
AT1G73540,NA,NA,NA,NA,NA,NA
AT1G74205,NA,NA,NA,NA,NA,NA
AT1G74250,NA,NA,NA,NA,NA,NA
AT1G74930,NA,NA,NA,NA,NA,NA
AT1G75180,NA,NA,NA,NA,NA,NA
AT1G75970,NA,NA,NA,NA,NA,NA
AT1G76465,NA,NA,NA,NA,NA,NA
AT1G09915,NA,NA,NA,NA,NA,NA
AT1G77190,NA,NA,NA,NA,NA,NA
AT1G77480,NA,NA,NA,NA,NA,NA
AT1G77930,NA,NA,NA,NA,NA,NA
AT1G78270,NA,NA,NA,NA,NA,NA
AT1G79010,NA,NA,NA,NA,NA,NA
AT1G79075,NA,NA,NA,NA,NA,NA
AT1G79200,NA,NA,NA,NA,NA,NA
AT1G79485,NA,NA,NA,NA,NA,NA
AT1G79700,NA,NA,NA,NA,NA,NA
AT1G79985,NA,NA,NA,NA,NA,NA
AT1G80250,NA,NA,NA,NA,NA,NA
AT1G80325,NA,NA,NA,NA,NA,NA
AT1G80680,NA,NA,NA,NA,NA,NA
AT1G80780,NA,NA,NA,NA,NA,NA
AT1G80850,NA,NA,NA,NA,NA,NA
AT1G80910,NA,NA,NA,NA,NA,NA
AT2G01730,NA,NA,NA,NA,NA,NA
AT2G01860,NA,NA,NA,NA,NA,NA
AT2G02050,NA,NA,NA,NA,NA,NA
AT2G02980,NA,NA,NA,NA,NA,NA
AT2G04535,NA,NA,NA,NA,NA,NA
AT2G04380,NA,NA,NA,NA,NA,NA
AT2G04660,NA,NA,NA,NA,NA,NA
AT2G05812,NA,NA,NA,NA,NA,NA
AT2G13665,NA,NA,NA,NA,NA,NA
AT2G15690,NA,NA,NA,NA,NA,NA
AT2G17030,NA,NA,NA,NA,NA,NA
AT2G17360,NA,NA,NA,NA,NA,NA
AT2G19340,NA,NA,NA,NA,NA,NA
AT2G19540,NA,NA,NA,NA,NA,NA
AT2G19572,NA,NA,NA,NA,NA,NA
AT2G20490,NA,NA,NA,NA,NA,NA
AT2G20540,NA,NA,NA,NA,NA,NA
AT2G21600,NA,NA,NA,NA,NA,NA
AT2G22090,NA,NA,NA,NA,NA,NA
AT2G23090,NA,NA,NA,NA,NA,NA
AT2G24390,NA,NA,NA,NA,NA,NA
AT2G25010,NA,NA,NA,NA,NA,NA
AT2G27470,NA,NA,NA,NA,NA,NA
AT2G28620,NA,NA,NA,NA,NA,NA
AT2G29540,NA,NA,NA,NA,NA,NA
AT2G31250,NA,NA,NA,NA,NA,NA
AT2G31610,NA,NA,NA,NA,NA,NA
AT2G31730,NA,NA,NA,NA,NA,NA
AT2G32320,NA,NA,NA,NA,NA,NA
AT2G33220,NA,NA,NA,NA,NA,NA
AT2G33847,NA,NA,NA,NA,NA,NA
AT2G35110,NA,NA,NA,NA,NA,NA
AT2G35382,NA,NA,NA,NA,NA,NA
AT2G35635,NA,NA,NA,NA,NA,NA
AT2G36220,NA,NA,NA,NA,NA,NA
AT2G36490,NA,NA,NA,NA,NA,NA
AT2G08905,NA,NA,NA,NA,NA,NA
AT2G38310,upregulated,Encodes a member of the PYR (pyrabactin resistance  )/PYL(PYR1-like)/RCAR (regulatory components of ABA receptor) family proteins with 14 members.  PYR/PYL/RCAR family proteins function as abscisic acid sensors. Mediate ABA-dependent regulation of protein phosphatase 2Cs ABI1 and ABI2.,REGULATORY COMPONENTS OF ABA RECEPTOR 10 (RCAR10);PYR1-LIKE 4 (PYL4),0.572238370768389,1.22045627477428e-4,FALSE
AT2G39270,NA,NA,NA,NA,NA,NA
AT2G40660,NA,NA,NA,NA,NA,NA
AT2G40780,NA,NA,NA,NA,NA,NA
AT2G41100,NA,NA,NA,NA,NA,NA
AT2G41342,NA,NA,NA,NA,NA,NA
AT2G41515,NA,NA,NA,NA,NA,NA
AT2G42510,NA,NA,NA,NA,NA,NA
AT2G43090,NA,NA,NA,NA,NA,NA
AT2G43190,NA,NA,NA,NA,NA,NA
AT2G43210,NA,NA,NA,NA,NA,NA
AT2G43310,NA,NA,NA,NA,NA,NA
AT2G44620,NA,NA,NA,NA,NA,NA
AT2G45030,upregulated,"Translation elongation factor EFG/EF2 protein; FUNCTIONS IN: translation factor activity, nucleic acid binding, GTP binding, translation elongation factor activity, GTPase activity; INVOLVED IN: response to cadmium ion; LOCATED IN: mitochondrion; EXPRESSED IN: cultured cell; CONTAINS InterPro DOMAIN/s: Protein synthesis factor, GTP-binding (InterPro:IPR000795), Translation elongation factor EFG/EF2, domain IV (InterPro:IPR005517), Small GTP-binding protein (InterPro:IPR005225), Translation elongation factor EFG/EF2, C-terminal (InterPro:IPR000640), Translation elongation factor EFTu/EF1A, domain 2 (InterPro:IPR004161), Translation elongation factor EFG/EF2 (InterPro:IPR004540), Ribosomal protein S5 domain 2-type fold (InterPro:IPR020568), Elongation factor G/III/V (InterPro:IPR009022), Ribosomal protein S5 domain 2-type fold, subgroup (InterPro:IPR014721), Translation elongation/initiation factor/Ribosomal, beta-barrel (InterPro:IPR009000); BEST Arabidopsis thaliana protein match is: Translation elongation factor EFG/EF2 protein (TAIR:AT1G45332.1); Has 86156 Blast hits to 73724 proteins in 9924 species: Archae - 905; Bacteria - 48991; Metazoa - 8060; Fungi - 6843; Plants - 1619; Viruses - 3; Other Eukaryotes - 19735 (source: NCBI BLink).",NA,0.459760497798805,9.99507066655627e-4,TRUE
AT2G09625,NA,NA,NA,NA,NA,NA
AT2G46210,NA,NA,NA,NA,NA,NA
AT2G46330,NA,NA,NA,NA,NA,NA
AT3G01100,NA,NA,NA,NA,NA,NA
AT3G01202,NA,NA,NA,NA,NA,NA
AT3G00985,NA,NA,NA,NA,NA,NA
AT3G01370,NA,NA,NA,NA,NA,NA
AT3G01610,NA,NA,NA,NA,NA,NA
AT3G02020,downregulated,encodes a monofunctional aspartate kinase,ASPARTATE KINASE 3 (AK3),-0.807860478128419,3.68257342141771e-4,FALSE
AT3G02200,NA,NA,NA,NA,NA,NA
AT3G02700,NA,NA,NA,NA,NA,NA
AT3G02790,downregulated,"zinc finger (C2H2 type) family protein; FUNCTIONS IN: sequence-specific DNA binding transcription factor activity; INVOLVED IN: regulation of transcription; LOCATED IN: intracellular; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 14 growth stages; CONTAINS InterPro DOMAIN/s: Zinc finger, C2H2-like (InterPro:IPR015880); BEST Arabidopsis thaliana protein match is: zinc finger (C2H2 type) family protein (TAIR:AT5G16470.1); Has 86 Blast hits to 86 proteins in 31 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 77; Viruses - 0; Other Eukaryotes - 9 (source: NCBI BLink).",NA,-2.15172671747409,4.29514451735279e-24,TRUE
AT3G03060,upregulated,"P-loop containing nucleoside triphosphate hydrolases superfamily protein; FUNCTIONS IN: ATPase activity, zinc ion binding; LOCATED IN: cell wall, plant-type cell wall; EXPRESSED IN: 14 plant structures; EXPRESSED DURING: 7 growth stages; CONTAINS InterPro DOMAIN/s: ATPase, AAA-type, core (InterPro:IPR003959), ATPase, AAA+ type, core (InterPro:IPR003593), Protein of unknown function DUF3523 (InterPro:IPR021911); BEST Arabidopsis thaliana protein match is: AAA-type ATPase family protein (TAIR:AT5G16930.1); Has 38046 Blast hits to 31515 proteins in 3061 species: Archae - 1414; Bacteria - 11706; Metazoa - 8052; Fungi - 4459; Plants - 2737; Viruses - 110; Other Eukaryotes - 9568 (source: NCBI BLink).",NA,0.976107958657126,9.87608365735802e-6,TRUE
AT3G03340,NA,NA,NA,NA,NA,NA
AT3G03470,NA,NA,NA,NA,NA,NA
AT3G03610,NA,NA,NA,NA,NA,NA
AT3G04380,NA,NA,NA,NA,NA,NA
AT3G04640,NA,NA,NA,NA,NA,NA
AT3G06436,NA,NA,NA,NA,NA,NA
AT3G06780,NA,NA,NA,NA,NA,NA
AT3G07055,NA,NA,NA,NA,NA,NA
AT3G07220,NA,NA,NA,NA,NA,NA
AT3G08640,NA,NA,NA,NA,NA,NA
AT3G09085,NA,NA,NA,NA,NA,NA
AT3G10405,NA,NA,NA,NA,NA,NA
AT3G10650,NA,NA,NA,NA,NA,NA
AT3G10660,NA,NA,NA,NA,NA,NA
AT3G02445,NA,NA,NA,NA,NA,NA
AT3G12030,NA,NA,NA,NA,NA,NA
AT3G12290,NA,NA,NA,NA,NA,NA
AT3G12385,NA,NA,NA,NA,NA,NA
AT3G13677,NA,NA,NA,NA,NA,NA
AT3G13857,NA,NA,NA,NA,NA,NA
AT3G13870,NA,NA,NA,NA,NA,NA
AT3G15210,NA,NA,NA,NA,NA,NA
AT3G16090,NA,NA,NA,NA,NA,NA
AT3G17040,downregulated,It is a RNA tetratricopeptide repeat-containing protein required for normal processing of transcripts from the polycistronic chloroplast psbB-psbT-psbH-petB-petD operon coding for proteins of the photosystem II and cytochrome b6/f complexes. Localizes to the chloroplast membrane. Involved in regulating plastidial gene expression and biogenesis.,HIGH CHLOROPHYLL FLUORESCENT 107 (HCF107),-0.60692750587461,6.81805496814859e-5,TRUE
AT3G17340,NA,NA,NA,NA,NA,NA
AT3G17390,NA,NA,NA,NA,NA,NA
AT3G19640,NA,NA,NA,NA,NA,NA
AT3G19650,NA,NA,NA,NA,NA,NA
AT3G21060,NA,NA,NA,NA,NA,NA
AT3G22072,NA,NA,NA,NA,NA,NA
AT3G22300,NA,NA,NA,NA,NA,NA
AT3G22330,NA,NA,NA,NA,NA,NA
AT3G22530,NA,NA,NA,NA,NA,NA
AT3G22680,NA,NA,NA,NA,NA,NA
AT3G04985,NA,NA,NA,NA,NA,NA
AT3G26400,NA,NA,NA,NA,NA,NA
AT3G26430,NA,NA,NA,NA,NA,NA
AT3G26512,NA,NA,NA,NA,NA,NA
AT3G27060,NA,NA,NA,NA,NA,NA
AT3G44435,NA,NA,NA,NA,NA,NA
AT3G45830,NA,NA,NA,NA,NA,NA
AT3G45890,NA,NA,NA,NA,NA,NA
AT3G46620,NA,NA,NA,NA,NA,NA
AT3G46950,NA,NA,NA,NA,NA,NA
AT3G47460,NA,NA,NA,NA,NA,NA
AT3G47680,downregulated,DNA binding; BEST Arabidopsis thaliana protein match is: glutathione S-transferase THETA 3 (TAIR:AT5G41220.1); Has 545 Blast hits to 544 proteins in 20 species: Archae - 0; Bacteria - 1; Metazoa - 18; Fungi - 0; Plants - 496; Viruses - 0; Other Eukaryotes - 30 (source: NCBI BLink).,NA,-0.856195750284553,2.0992010128079e-5,TRUE
AT3G47810,NA,NA,NA,NA,NA,NA
AT3G47840,NA,NA,NA,NA,NA,NA
AT3G49180,NA,NA,NA,NA,NA,NA
AT3G49250,NA,NA,NA,NA,NA,NA
AT3G50825,NA,NA,NA,NA,NA,NA
AT3G50860,NA,NA,NA,NA,NA,NA
AT3G52100,NA,NA,NA,NA,NA,NA
AT3G52120,NA,NA,NA,NA,NA,NA
AT3G52230,NA,NA,NA,NA,NA,NA
AT3G52610,NA,NA,NA,NA,NA,NA
AT3G52710,NA,NA,NA,NA,NA,NA
AT3G53870,NA,NA,NA,NA,NA,NA
AT3G54090,upregulated,"Encodes a fructokinase-like protein (AT3G54090/FLN1, AT1G69200/FLN2), a member of the pfkB-carbohydrate kinase family.  FLN1 and FLN2 are potential plastidial thioredoxin z (TRX z) targets.",FRUCTOKINASE-LIKE 1 (FLN1),0.647596052538266,2.88463943571678e-4,TRUE
AT3G54366,NA,NA,NA,NA,NA,NA
AT3G54630,NA,NA,NA,NA,NA,NA
AT3G54760,NA,NA,NA,NA,NA,NA
AT3G55320,NA,NA,NA,NA,NA,NA
AT3G55485,NA,NA,NA,NA,NA,NA
AT3G56330,NA,NA,NA,NA,NA,NA
AT3G56440,NA,NA,NA,NA,NA,NA
AT3G56870,NA,NA,NA,NA,NA,NA
AT3G57000,NA,NA,NA,NA,NA,NA
AT3G57062,NA,NA,NA,NA,NA,NA
AT3G57340,NA,NA,NA,NA,NA,NA
AT3G59060,downregulated,"Encodes a novel Myc-related bHLH transcription factor, which physically associated with APRR1/TOC1 and is a member of PIF3 transcription factor family. Involved in shade avoidance. Functions as negative regulator of PhyB. Protein levels are modulated by phytochrome B.",PHYTOCHROME-INTERACTING FACTOR 5 (PIF5);PHYTOCHROME INTERACTING FACTOR 3-LIKE 6 (PIL6),-0.99641957679668,2.60441678909252e-12,FALSE
AT3G59845,NA,NA,NA,NA,NA,NA
AT3G62140,NA,NA,NA,NA,NA,NA
AT3G62695,NA,NA,NA,NA,NA,NA
AT3G62830,NA,NA,NA,NA,NA,NA
AT4G00985,NA,NA,NA,NA,NA,NA
AT4G01310,NA,NA,NA,NA,NA,NA
AT4G03895,NA,NA,NA,NA,NA,NA
AT4G02040,NA,NA,NA,NA,NA,NA
AT4G02060,NA,NA,NA,NA,NA,NA
AT4G02555,NA,NA,NA,NA,NA,NA
AT4G02570,NA,NA,NA,NA,NA,NA
AT4G02725,NA,NA,NA,NA,NA,NA
AT4G02770,downregulated,Encodes a protein predicted by sequence similarity with spinach PsaD to be photosystem I reaction center subunit II (PsaD1),PHOTOSYSTEM I SUBUNIT D-1 (PSAD-1),-0.760687428252246,1.07041712714652e-7,FALSE
AT4G04335,NA,NA,NA,NA,NA,NA
AT4G04445,NA,NA,NA,NA,NA,NA
AT4G03260,NA,NA,NA,NA,NA,NA
AT4G04485,NA,NA,NA,NA,NA,NA
AT4G03560,NA,NA,NA,NA,NA,NA
AT4G08320,NA,NA,NA,NA,NA,NA
AT4G10815,NA,NA,NA,NA,NA,NA
AT4G11640,NA,NA,NA,NA,NA,NA
AT4G15233,NA,NA,NA,NA,NA,NA
AT4G16475,NA,NA,NA,NA,NA,NA
AT4G17410,NA,NA,NA,NA,NA,NA
AT4G17616,NA,NA,NA,NA,NA,NA
AT4G18530,downregulated,Protein of unknown function (DUF707); FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 18 plant structures; EXPRESSED DURING: 10 growth stages; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF707 (InterPro:IPR007877); BEST Arabidopsis thaliana protein match is: Protein of unknown function (DUF707) (TAIR:AT4G12840.2); Has 310 Blast hits to 308 proteins in 22 species: Archae - 0; Bacteria - 5; Metazoa - 0; Fungi - 0; Plants - 303; Viruses - 0; Other Eukaryotes - 2 (source: NCBI BLink).,NA,-0.739409884883175,1.69474101051385e-4,TRUE
AT4G19395,NA,NA,NA,NA,NA,NA
AT4G20030,NA,NA,NA,NA,NA,NA
AT4G20300,NA,NA,NA,NA,NA,NA
AT4G20360,NA,NA,NA,NA,NA,NA
AT4G20470,NA,NA,NA,NA,NA,NA
AT4G20835,NA,NA,NA,NA,NA,NA
AT4G07075,NA,NA,NA,NA,NA,NA
AT4G22850,NA,NA,NA,NA,NA,NA
AT4G23940,NA,NA,NA,NA,NA,NA
AT4G24470,NA,NA,NA,NA,NA,NA
